aX,aY,aZ,gX,gY,gZ
-0.039,0.079,0.974,2.258,-3.601,3.296
-0.039,0.077,0.975,2.380,-3.479,3.174
-0.037,0.077,0.974,2.197,-3.418,3.113
-0.036,0.078,0.973,1.953,-3.601,3.174
-0.036,0.079,0.972,1.892,-3.296,3.174
-0.037,0.079,0.972,2.075,-3.479,3.235
-0.039,0.080,0.972,2.075,-3.601,3.174
-0.039,0.078,0.974,2.258,-3.540,3.174
-0.037,0.076,0.974,2.197,-3.174,3.052
-0.036,0.076,0.974,2.136,-3.296,3.235
-0.039,0.077,0.973,2.258,-3.418,3.296
-0.040,0.081,0.973,2.136,-3.418,3.174
-0.039,0.081,0.972,1.953,-3.296,3.174
-0.039,0.080,0.972,2.075,-3.174,3.113
-0.036,0.080,0.974,1.953,-3.296,3.113
-0.034,0.080,0.976,2.014,-3.296,3.235
-0.032,0.081,0.977,2.136,-3.174,3.174
-0.035,0.079,0.975,2.197,-3.357,3.235
-0.042,0.080,0.972,2.075,-3.723,3.296
-0.044,0.082,0.970,2.197,-3.601,3.235
-0.040,0.080,0.972,2.258,-3.235,3.235
-0.039,0.080,0.972,2.380,-3.540,3.235
-0.040,0.079,0.973,2.197,-3.601,3.113
-0.040,0.079,0.974,2.258,-3.540,3.174
-0.040,0.078,0.973,2.136,-3.662,3.357
-0.037,0.079,0.975,2.258,-3.662,3.235
-0.037,0.079,0.974,2.258,-3.540,3.174
-0.039,0.078,0.972,2.136,-3.540,3.296
-0.040,0.079,0.973,1.892,-3.479,3.052
-0.041,0.081,0.973,1.953,-3.601,3.113
-0.040,0.081,0.975,2.197,-3.662,3.235
-0.036,0.080,0.975,2.319,-3.479,3.296
-0.037,0.081,0.969,1.953,-3.418,3.235
-0.041,0.083,0.971,2.136,-3.662,3.235
-0.038,0.081,0.976,2.319,-3.601,3.174
-0.035,0.079,0.978,2.563,-3.479,3.235
-0.038,0.084,0.975,2.441,-3.540,3.235
-0.041,0.083,0.975,2.258,-3.723,3.296
-0.048,0.073,0.964,2.197,-3.662,3.235
-0.052,0.072,0.961,2.197,-3.967,3.296
-0.044,0.076,0.972,2.014,-3.540,3.235
-0.026,0.078,0.989,2.502,-2.441,2.991
-0.017,0.069,0.991,2.869,-2.625,2.930
-0.032,0.068,0.979,2.258,-3.784,3.235
-0.045,0.079,0.967,1.587,-4.272,3.235
-0.041,0.088,0.964,1.953,-3.357,2.991
-0.032,0.087,0.968,2.380,-2.869,2.991
-0.038,0.079,0.974,2.747,-3.357,3.235
-0.047,0.072,0.975,2.808,-3.906,3.357
-0.043,0.072,0.973,2.380,-3.540,3.174
-0.036,0.081,0.970,1.953,-2.991,3.052
-0.033,0.086,0.972,2.197,-3.235,3.235
-0.037,0.080,0.974,2.563,-3.540,3.357
-0.039,0.073,0.975,2.563,-3.845,3.357
-0.038,0.075,0.972,2.075,-3.479,3.235
-0.035,0.078,0.966,1.892,-3.418,3.113
-0.036,0.080,0.968,1.892,-3.479,3.174
-0.042,0.080,0.973,1.953,-3.479,3.174
-0.044,0.078,0.976,2.136,-3.662,3.052
-0.042,0.078,0.977,2.197,-3.479,3.113
-0.043,0.078,0.976,1.892,-3.418,3.174
-0.043,0.078,0.974,1.953,-3.540,3.113
-0.046,0.079,0.973,1.953,-3.601,2.991
-0.047,0.082,0.974,1.770,-3.418,3.052
-0.045,0.083,0.976,2.075,-3.418,2.991
-0.043,0.082,0.976,2.075,-3.662,3.052
-0.039,0.084,0.975,1.892,-3.540,3.113
-0.037,0.087,0.973,1.953,-3.357,2.991
-0.034,0.089,0.978,2.258,-3.296,2.930
-0.033,0.088,0.979,2.319,-3.357,3.052
-0.036,0.082,0.976,2.563,-3.723,3.174
-0.038,0.079,0.971,2.502,-3.845,3.296
-0.035,0.075,0.969,2.563,-3.357,3.235
-0.033,0.073,0.970,2.502,-3.296,3.235
-0.033,0.068,0.973,2.441,-3.601,3.113
-0.037,0.069,0.971,2.380,-3.479,3.174
-0.041,0.069,0.970,2.197,-3.418,3.052
-0.040,0.071,0.969,2.014,-3.479,3.052
-0.040,0.075,0.969,2.014,-3.357,2.991
-0.038,0.079,0.969,2.014,-3.357,3.052
-0.040,0.080,0.970,1.770,-3.296,3.113
-0.041,0.083,0.973,2.075,-3.418,3.113
-0.037,0.083,0.975,2.197,-3.479,3.174
-0.037,0.079,0.973,2.197,-3.357,3.235
-0.039,0.079,0.972,2.014,-3.479,3.357
-0.039,0.080,0.973,2.075,-3.357,3.296
-0.040,0.083,0.975,2.197,-3.357,3.296
-0.039,0.083,0.975,2.380,-3.296,3.357
-0.039,0.080,0.974,2.502,-3.540,3.418
-0.040,0.078,0.973,2.319,-3.601,3.418
-0.040,0.079,0.974,2.380,-3.479,3.357
-0.041,0.082,0.973,2.625,-3.845,3.357
-0.044,0.083,0.971,2.441,-3.845,3.418
-0.047,0.083,0.972,2.380,-3.723,3.601
-0.040,0.081,0.978,2.441,-3.235,3.357
-0.038,0.074,0.977,2.441,-3.174,3.357
-0.036,0.070,0.974,2.563,-3.601,3.540
-0.038,0.073,0.973,2.258,-3.662,3.357
-0.038,0.075,0.974,2.319,-3.418,3.235
-0.033,0.077,0.973,2.075,-3.296,3.113
-0.035,0.081,0.972,1.831,-3.479,3.174
-0.040,0.084,0.974,1.892,-3.662,3.296
-0.042,0.080,0.975,2.258,-3.662,3.113
-0.043,0.079,0.975,2.258,-3.540,3.052
-0.042,0.080,0.972,2.258,-3.723,2.991
-0.039,0.075,0.971,2.197,-3.479,3.052
-0.032,0.072,0.972,2.136,-3.296,3.113
-0.032,0.075,0.972,2.075,-3.540,3.052
-0.035,0.080,0.974,1.831,-3.418,3.052
-0.038,0.081,0.975,1.953,-3.601,2.808
-0.042,0.081,0.974,1.892,-4.028,3.052
-0.045,0.081,0.975,2.014,-3.906,2.991
-0.045,0.078,0.974,2.075,-3.479,2.991
-0.041,0.074,0.971,2.014,-3.357,3.052
-0.038,0.074,0.971,2.136,-3.235,2.991
-0.032,0.074,0.971,2.197,-3.235,2.991
-0.031,0.074,0.970,2.014,-3.296,2.991
-0.035,0.079,0.976,1.892,-3.601,3.113
-0.038,0.076,0.975,2.075,-3.540,2.991
-0.041,0.078,0.973,2.136,-3.723,3.174
-0.044,0.083,0.973,1.892,-3.784,3.052
-0.045,0.083,0.973,2.075,-3.601,2.991
-0.042,0.081,0.973,2.258,-3.601,3.113
-0.042,0.082,0.974,2.197,-3.418,3.113
-0.038,0.081,0.973,2.197,-3.235,3.174
-0.037,0.080,0.973,2.441,-3.235,3.174
-0.038,0.079,0.974,2.136,-3.479,3.235
-0.040,0.079,0.975,2.136,-3.479,3.174
-0.039,0.075,0.975,2.319,-3.357,3.235
-0.041,0.076,0.971,2.197,-3.662,3.296
-0.044,0.078,0.969,2.136,-3.601,3.174
-0.042,0.080,0.971,2.197,-3.540,3.296
-0.041,0.079,0.972,2.258,-3.479,3.174
-0.037,0.080,0.973,2.075,-3.418,3.052
-0.036,0.079,0.974,2.197,-3.296,3.052
-0.036,0.078,0.972,2.136,-3.418,3.235
-0.040,0.080,0.975,2.197,-3.601,3.174
-0.043,0.081,0.977,2.441,-3.418,3.235
-0.041,0.079,0.976,2.563,-3.357,3.113
-0.040,0.078,0.970,2.136,-3.540,3.296
-0.041,0.080,0.969,1.953,-3.479,3.235
-0.040,0.078,0.973,2.258,-3.418,3.296
-0.036,0.072,0.976,2.441,-3.357,3.174
-0.036,0.074,0.975,2.136,-3.479,3.174
-0.038,0.078,0.973,2.075,-3.540,3.357
-0.039,0.075,0.970,2.136,-3.540,3.174
-0.037,0.076,0.973,2.075,-3.479,3.113
-0.040,0.078,0.975,2.014,-3.540,3.174
-0.041,0.077,0.974,2.258,-3.357,3.113
-0.042,0.078,0.973,2.075,-3.418,3.113
-0.041,0.081,0.972,1.892,-3.418,3.174
-0.040,0.081,0.972,2.258,-3.418,3.235
-0.040,0.080,0.975,2.319,-3.296,3.235
-0.039,0.081,0.975,2.136,-3.357,3.235
-0.039,0.080,0.973,2.258,-3.418,3.357
-0.041,0.080,0.972,2.197,-3.296,3.235
-0.041,0.080,0.972,2.197,-3.418,3.235
-0.042,0.079,0.974,2.197,-3.479,3.235
-0.040,0.078,0.973,2.319,-3.479,3.296
-0.038,0.078,0.973,2.197,-3.540,3.296
-0.039,0.078,0.973,2.136,-3.540,3.113
-0.038,0.078,0.974,2.197,-3.418,3.113
-0.038,0.077,0.975,2.136,-3.357,3.113
-0.039,0.077,0.974,2.197,-3.418,3.174
-0.040,0.078,0.973,2.075,-3.662,3.174
-0.042,0.078,0.972,2.014,-3.479,3.052
-0.041,0.078,0.973,1.953,-3.601,3.113
-0.040,0.078,0.974,2.319,-3.235,3.052
-0.038,0.077,0.974,2.258,-3.296,3.052
-0.039,0.077,0.972,2.014,-3.479,3.113
-0.040,0.078,0.973,2.136,-3.479,3.113
-0.039,0.078,0.974,2.258,-3.479,3.174
-0.039,0.078,0.974,2.136,-3.418,3.235
-0.039,0.078,0.974,2.197,-3.479,3.113
-0.040,0.078,0.973,2.075,-3.357,3.174
-0.039,0.080,0.973,2.197,-3.418,3.296
-0.039,0.078,0.974,2.258,-3.174,3.235
-0.038,0.078,0.973,2.197,-3.418,3.113
-0.040,0.079,0.972,1.953,-3.479,3.235
-0.040,0.079,0.972,2.258,-3.662,3.174
-0.039,0.078,0.972,2.197,-3.357,3.235
-0.040,0.079,0.975,2.136,-3.296,3.174
-0.040,0.078,0.974,1.953,-3.540,3.113
-0.040,0.078,0.973,2.197,-3.540,3.174
-0.041,0.079,0.973,2.319,-3.540,3.174
-0.041,0.078,0.973,2.136,-3.357,3.113
-0.040,0.079,0.973,2.136,-3.418,3.174
-0.040,0.079,0.974,2.136,-3.601,3.174
-0.040,0.080,0.974,2.075,-3.662,3.235
-0.040,0.079,0.973,2.319,-3.601,3.113
-0.040,0.078,0.973,2.319,-3.479,3.235
-0.039,0.077,0.973,2.197,-3.479,3.357
-0.040,0.078,0.974,2.136,-3.357,3.235
-0.040,0.079,0.974,2.014,-3.540,3.174
-0.039,0.078,0.973,2.014,-3.601,3.235
-0.040,0.079,0.972,2.075,-3.418,3.174
-0.039,0.079,0.973,1.953,-3.235,3.113
-0.039,0.078,0.975,2.075,-3.174,3.235
-0.039,0.078,0.973,2.258,-3.357,3.235
-0.040,0.079,0.974,2.380,-3.357,3.174
-0.040,0.079,0.972,2.136,-3.357,3.235
-0.041,0.079,0.974,2.075,-3.540,3.235
-0.040,0.078,0.973,2.197,-3.418,3.235
-0.038,0.077,0.972,2.258,-3.479,3.113
-0.041,0.080,0.972,2.197,-3.479,3.113
-0.041,0.077,0.973,2.441,-3.479,3.113
-0.039,0.076,0.974,2.136,-3.479,3.174
-0.039,0.078,0.973,2.014,-3.235,3.113
-0.039,0.079,0.973,2.258,-3.235,3.174
-0.038,0.077,0.973,2.258,-3.418,3.113
-0.038,0.078,0.974,2.258,-3.418,3.113
-0.039,0.078,0.973,2.136,-3.479,3.113
-0.038,0.078,0.972,2.258,-3.479,3.296
-0.040,0.079,0.973,2.136,-3.479,3.174
-0.039,0.078,0.973,2.075,-3.418,3.235
-0.039,0.078,0.973,2.197,-3.479,3.235
-0.040,0.078,0.973,2.197,-3.235,3.174
-0.040,0.079,0.974,2.197,-3.296,3.174
-0.040,0.078,0.973,2.136,-3.174,3.296
-0.041,0.078,0.974,2.197,-3.418,3.235
-0.040,0.078,0.974,2.258,-3.418,3.174
-0.040,0.078,0.974,2.075,-3.418,3.113
-0.039,0.079,0.973,2.014,-3.296,3.052
-0.039,0.079,0.973,2.136,-3.479,3.235
-0.039,0.078,0.974,2.319,-3.479,3.296
-0.041,0.077,0.974,2.380,-3.540,3.113
-0.040,0.078,0.974,2.136,-3.296,3.113
-0.041,0.077,0.972,2.075,-3.540,3.052
-0.040,0.078,0.973,2.197,-3.418,3.113
-0.039,0.078,0.973,2.136,-3.418,3.113
-0.039,0.079,0.972,2.136,-3.479,3.296
-0.039,0.078,0.973,2.197,-3.418,3.174
-0.039,0.077,0.973,2.075,-3.418,3.174
-0.041,0.078,0.972,2.075,-3.479,3.174
-0.041,0.077,0.973,2.075,-3.357,3.235
-0.040,0.078,0.974,2.075,-3.357,3.235
-0.040,0.079,0.973,2.075,-3.479,3.235
-0.039,0.078,0.974,2.197,-3.479,3.113
-0.040,0.079,0.974,2.319,-3.418,3.113
-0.040,0.078,0.973,2.136,-3.540,3.052
-0.040,0.079,0.974,2.258,-3.357,3.052
-0.040,0.078,0.973,2.197,-3.296,3.113
-0.041,0.079,0.973,2.258,-3.540,3.113
-0.041,0.078,0.974,2.197,-3.601,3.174
-0.040,0.078,0.973,2.197,-3.479,3.113
-0.040,0.078,0.974,2.197,-3.418,3.296
-0.040,0.079,0.974,2.014,-3.235,3.174
-0.039,0.078,0.973,2.075,-3.235,3.052
-0.040,0.078,0.973,2.197,-3.357,3.235
-0.040,0.077,0.974,2.197,-3.479,3.235
-0.039,0.078,0.973,2.136,-3.418,3.113
-0.040,0.078,0.972,2.136,-3.357,3.174
-0.039,0.079,0.974,2.075,-3.418,3.113
-0.040,0.079,0.973,1.892,-3.357,2.991
-0.038,0.078,0.973,2.014,-3.479,3.052
-0.039,0.079,0.972,2.136,-3.540,3.174
-0.040,0.078,0.974,2.258,-3.418,3.357
-0.041,0.077,0.974,2.197,-3.418,3.235
-0.040,0.076,0.975,2.136,-3.235,3.113
-0.038,0.076,0.969,1.892,-3.174,3.174
-0.040,0.080,0.968,1.770,-3.357,3.235
-0.043,0.079,0.973,2.197,-3.418,3.235
-0.038,0.075,0.976,2.563,-3.235,3.113
-0.037,0.078,0.975,2.258,-3.418,3.052
-0.040,0.082,0.973,2.136,-3.479,3.235
-0.040,0.078,0.973,2.258,-3.479,3.235
-0.042,0.077,0.973,2.136,-3.174,3.052
-0.041,0.078,0.975,2.075,-3.357,3.052
-0.040,0.078,0.974,2.136,-3.296,3.052
-0.040,0.078,0.974,2.075,-3.296,3.235
-0.042,0.080,0.971,2.075,-3.540,3.296
-0.040,0.079,0.973,2.075,-3.479,3.235
-0.037,0.076,0.973,2.197,-3.357,3.052
-0.040,0.080,0.973,2.014,-3.601,3.174
-0.039,0.078,0.974,2.014,-3.540,3.113
-0.043,0.078,0.974,2.258,-3.479,3.113
-0.037,0.073,0.974,2.014,-3.601,3.296
-0.041,0.079,0.971,1.831,-3.479,3.174
-0.039,0.081,0.972,1.892,-3.540,3.052
-0.039,0.077,0.973,2.319,-3.418,3.113
-0.041,0.078,0.973,2.197,-3.357,3.174
-0.041,0.079,0.974,2.075,-3.418,3.052
-0.041,0.077,0.973,2.197,-3.418,3.174
-0.040,0.078,0.973,2.258,-3.296,3.235
-0.041,0.078,0.974,2.136,-3.418,3.174
-0.040,0.077,0.975,2.258,-3.357,3.113
-0.040,0.078,0.974,1.953,-3.296,3.174
-0.039,0.078,0.974,2.075,-3.296,3.113
-0.039,0.078,0.973,2.136,-3.235,3.235
-0.040,0.079,0.973,2.197,-3.418,3.357
-0.041,0.078,0.974,2.014,-3.357,3.174
-0.041,0.078,0.973,2.197,-3.540,3.174
-0.040,0.078,0.973,2.014,-3.357,3.052
-0.040,0.079,0.973,2.014,-3.296,3.052
-0.038,0.078,0.972,2.197,-3.418,3.174
-0.039,0.078,0.975,2.075,-3.296,2.991
-0.039,0.078,0.975,2.075,-3.296,3.174
-0.040,0.078,0.973,2.136,-3.418,3.174
-0.040,0.079,0.972,2.258,-3.601,3.174
-0.041,0.079,0.971,2.014,-3.540,3.174
-0.041,0.078,0.973,2.319,-3.601,3.174
-0.039,0.078,0.975,2.319,-3.418,3.235
-0.040,0.078,0.975,2.136,-3.357,3.296
-0.040,0.078,0.973,2.197,-3.357,3.113
-0.042,0.079,0.972,2.258,-3.479,3.052
-0.040,0.078,0.973,2.319,-3.357,3.113
-0.039,0.078,0.974,2.319,-3.235,2.991
-0.039,0.079,0.974,2.075,-3.235,3.052
-0.039,0.078,0.974,2.014,-3.296,3.235
-0.040,0.078,0.973,2.136,-3.418,3.052
-0.040,0.078,0.974,1.953,-3.540,3.113
-0.039,0.077,0.973,2.075,-3.418,3.235
-0.039,0.077,0.974,2.197,-3.296,3.174
-0.040,0.079,0.974,2.136,-3.357,3.113
-0.040,0.078,0.973,2.136,-3.418,3.174
-0.040,0.078,0.973,2.319,-3.540,3.113
-0.040,0.078,0.973,2.258,-3.479,3.235
-0.038,0.077,0.973,2.197,-3.296,3.235
-0.039,0.078,0.974,2.136,-3.540,3.235
-0.040,0.078,0.973,2.136,-3.540,3.235
-0.040,0.079,0.972,2.197,-3.662,3.174
-0.040,0.079,0.972,2.136,-3.479,3.052
-0.040,0.079,0.973,2.136,-3.418,3.113
-0.040,0.078,0.974,2.258,-3.418,3.113
-0.040,0.078,0.973,2.136,-3.479,3.174
-0.039,0.078,0.972,2.197,-3.479,3.113
-0.039,0.078,0.973,2.014,-3.418,3.113
-0.039,0.077,0.973,2.014,-3.418,3.113
-0.040,0.078,0.972,2.136,-3.418,3.113
-0.040,0.078,0.974,2.197,-3.479,3.113
-0.040,0.078,0.972,2.136,-3.357,3.174
-0.041,0.078,0.973,2.258,-3.235,3.113
-0.040,0.078,0.973,2.319,-3.418,3.235
-0.040,0.078,0.974,2.380,-3.418,3.113
-0.041,0.078,0.974,2.197,-3.296,3.113
-0.040,0.078,0.974,2.136,-3.418,3.174
-0.041,0.077,0.974,2.136,-3.357,3.174
-0.040,0.077,0.973,1.892,-3.662,3.296
-0.040,0.078,0.974,2.014,-3.479,3.113
-0.040,0.078,0.974,2.258,-3.418,3.113
-0.040,0.078,0.974,2.136,-3.540,3.174
-0.041,0.078,0.974,2.319,-3.357,3.113
-0.039,0.079,0.973,2.380,-3.357,3.052
-0.040,0.078,0.975,2.319,-3.357,3.235
-0.040,0.077,0.974,2.136,-3.418,3.296
-0.040,0.078,0.972,2.014,-3.479,3.174
-0.040,0.078,0.973,2.075,-3.479,3.113
-0.041,0.078,0.975,2.075,-3.601,3.113
-0.039,0.077,0.974,2.136,-3.479,3.174
-0.040,0.079,0.974,1.953,-3.479,3.113
-0.040,0.078,0.973,2.136,-3.601,3.113
-0.040,0.078,0.973,2.258,-3.357,2.991
-0.040,0.078,0.973,2.197,-3.418,3.052
-0.039,0.078,0.974,1.953,-3.418,3.174
-0.040,0.078,0.973,2.014,-3.418,3.113
-0.039,0.078,0.974,2.075,-3.601,3.113
-0.040,0.079,0.974,2.136,-3.479,3.113
-0.040,0.078,0.974,2.258,-3.479,3.113
-0.040,0.078,0.974,2.197,-3.540,3.174
-0.041,0.077,0.974,2.197,-3.418,3.235
-0.039,0.078,0.973,2.258,-3.418,3.235
-0.039,0.079,0.973,2.136,-3.601,3.052
-0.040,0.078,0.973,2.197,-3.540,3.113
-0.041,0.077,0.974,2.258,-3.418,3.113
-0.041,0.077,0.974,2.197,-3.235,3.174
-0.041,0.078,0.974,2.014,-3.357,3.174
-0.041,0.077,0.974,2.075,-3.357,3.174
-0.040,0.078,0.973,2.258,-3.357,3.174
-0.040,0.078,0.974,2.380,-3.418,3.296
-0.041,0.078,0.973,2.197,-3.296,3.113
-0.039,0.078,0.973,2.197,-3.418,3.174
-0.038,0.078,0.972,2.136,-3.235,3.296
-0.039,0.078,0.974,2.197,-3.479,3.296
-0.040,0.079,0.974,2.136,-3.418,3.052
-0.043,0.079,0.976,2.136,-3.418,3.235
-0.041,0.078,0.978,2.197,-3.296,3.235
-0.039,0.077,0.973,2.014,-3.235,3.113
-0.040,0.079,0.969,1.953,-3.357,3.113
-0.042,0.080,0.972,2.136,-3.479,3.113
-0.039,0.076,0.975,2.380,-3.418,3.296
-0.037,0.076,0.976,2.319,-3.296,3.296
-0.041,0.080,0.974,1.953,-3.296,3.052
-0.041,0.079,0.973,1.953,-3.357,2.991
-0.037,0.076,0.971,2.319,-3.235,3.113
-0.041,0.080,0.972,2.197,-3.479,3.113
-0.041,0.079,0.977,2.319,-3.479,3.235
-0.039,0.074,0.974,2.319,-3.174,3.113
-0.040,0.080,0.974,1.892,-3.357,3.174
-0.043,0.082,0.972,1.831,-3.479,3.296
-0.039,0.077,0.973,2.502,-3.418,3.113
-0.039,0.077,0.975,2.319,-3.357,3.052
-0.040,0.078,0.976,2.136,-3.540,3.174
-0.040,0.077,0.973,2.197,-3.723,3.174
-0.041,0.076,0.973,2.136,-3.479,3.113
-0.040,0.078,0.974,2.136,-3.357,3.174

